card_set_id,clan,rarity,cost,CardName,card_id,Code
10014,Shadowcraft,Gold,5,Immortal Elephant,114531020,6qvhC
10014,Shadowcraft,Gold,3,Fighting Jiangshi,114531030,6qvhM
10014,Shadowcraft,Legendary,5,"Lubelle, Necrofamily",114541010,6qy7I
10014,Shadowcraft,Legendary,2,Thoth,114541020,6qy7S
10014,Shadowcraft,Legendary,2,Legendary Skeleton,114541030,6qy7c
10014,Bloodcraft,Bronze,2,Leraje,114611010,6rDD2
10014,Bloodcraft,Bronze,3,Ogre Champion,114611020,6rDDC
10014,Bloodcraft,Bronze,2,Corrupted Bat,114611030,6rDDM
10014,Bloodcraft,Bronze,2,Deal with the Devil,114614010,6rDxw
10014,Bloodcraft,Silver,4,"Yuna, Vampire Seeker",114621010,6rFfI
10014,Bloodcraft,Silver,3,Frenzied Werewolf,114621020,6rFfS
10014,Bloodcraft,Silver,1,Lunatic Aether,114624010,6rGOA
10014,Bloodcraft,Gold,5,"Sharanzaya, Masked Mayhem",114631010,6rI5Y
10014,Bloodcraft,Gold,6,Nightprowl Vampire,114631020,6rI5i
10014,Bloodcraft,Gold,5,"Balto, Malice Deflector",114631030,6rI5s
10014,Bloodcraft,Legendary,6,"Yuzuki, Righteous Demon",114641010,6rKXo
10014,Bloodcraft,Legendary,7,Cradle of Dark Divinity,114641020,6rKXy
10014,Bloodcraft,Legendary,3,Kudlak,114641030,6rKY6
10014,Bloodcraft,Legendary,6,"Yuzuki, Righteous Demon",714641010,gc8vo
10014,Havencraft,Bronze,5,Greatsword Sister,114711010,6rbdY
10014,Havencraft,Bronze,6,Priest of Excess,114711020,6rbdi
10014,Havencraft,Bronze,2,Saintly Squeaks,114711030,6rbds
10014,Havencraft,Bronze,1,Snnneak Attack!,114713010,6rc6o
10014,Havencraft,Silver,1,"Pyne, Holy Police",114721010,6re3o
10014,Havencraft,Silver,2,Featherfolk Punisher,114721020,6re3y
10014,Havencraft,Silver,1,Virtuous Aether,114724010,6reog
10014,Havencraft,Gold,5,Master Adjudicator,114731010,6rgW2
10014,Havencraft,Gold,8,"Agnes, Hollow Feather",114731020,6rgWC
10014,Havencraft,Gold,3,Hallowed Cave Shrine,114733010,6rg_I
10014,Havencraft,Legendary,4,"Daffodil, Meus Princess",114741010,6riyI
10014,Havencraft,Legendary,8,Iridescent Sphinx,114741020,6riyS
10014,Havencraft,Legendary,7,"Charaton, Iceflame Priest",114741030,6riyc
10014,Portalcraft,Bronze,7,Dazzling Archer,114811010,6r-22
10014,Portalcraft,Bronze,2,Doll Meister,114811020,6r-2C
10014,Portalcraft,Bronze,2,Drill Hedgehog,114811030,6r-2M
10014,Portalcraft,Bronze,1,Doll Operation,114814010,6r-mw
10014,Portalcraft,Silver,4,Enhanced Tiger,114821010,6s0UI
10014,Portalcraft,Silver,3,"Ines, Maiden of Clouds",114821020,6s0US
10014,Portalcraft,Silver,1,Enigmatic Aether,114824010,6s1DA
10014,Portalcraft,Gold,6,Cannon Hermit Crab,114831010,6s2wY
10014,Portalcraft,Gold,2,"Mugnier, Purifying Light",114831020,6s2wi
10014,Portalcraft,Gold,2,Artifact Call,114834010,6s3fQ
10014,Portalcraft,Legendary,8,Dreadnought Gorilla,114841010,6s5Mo
10014,Portalcraft,Legendary,4,Absolute Modesty,114841020,6s5My
10014,Portalcraft,Legendary,2,Awakened Ragna,114844010,6s65g
10015,Neutral,Bronze,4,Sheep Rider,115011010,6skt2
10015,Neutral,Bronze,2,Bazooka Goblins,115011020,6sktC
10015,Neutral,Bronze,1,Sentry Gate,115013010,6slMI
10015,Neutral,Silver,5,"Chaht, Ringside Announcer",115021010,6snJI
10015,Neutral,Silver,1,Clash of Heroes,115024010,6so2A
10015,Neutral,Gold,6,"Mithra, Daybreak Deity",115031010,6splY
10015,Neutral,Gold,3,Princess Knight,115031020,6spli
10015,Neutral,Gold,3,Colosseum on High,115032010,6sp_A
10015,Neutral,Legendary,7,"Athena, Divine Shield",115041010,6ssBo
10015,Neutral,Legendary,9,Mammoth God's Colosseum,115041020,6ssBy
10015,Forestcraft,Bronze,2,Greenwood Guardian,115111010,6t7HY
10015,Forestcraft,Bronze,1,Crossbow Sniper,115111020,6t7Hi
10015,Forestcraft,Bronze,3,Mallet Monkey,115111030,6t7Hs
10015,Forestcraft,Bronze,1,Synchronized Slash,115114010,6t80Q
10015,Forestcraft,Silver,2,Woodland Cleaver,115121010,6t9jo
10015,Forestcraft,Silver,3,Assault Jaguar,115121020,6t9jy
10015,Forestcraft,Silver,1,Spiritshine,115124010,6tASg
10015,Forestcraft,Gold,4,Wildwood Matriarch,115131010,6tCA2
10015,Forestcraft,Gold,2,"Rino, Cleansweep Archer",115131020,6tCAC
10015,Forestcraft,Gold,2,Greenbrier Elf,115131030,6tCAM
10015,Forestcraft,Legendary,8,"Lymaga, Forest Champion",115141010,6tEcI
10015,Forestcraft,Legendary,2,"Kokkoro, Faithful Guide",115141020,6tEcS
10015,Forestcraft,Legendary,1,Phantasmal Fairy Dragon,115141030,6tEcc
10015,Swordcraft,Bronze,6,Petalwink Paladin,115211010,6tVi2
10015,Swordcraft,Bronze,2,Samurai Outlaw,115211020,6tViC
10015,Swordcraft,Bronze,3,Fox Lancer,115211030,6tViM
10015,Swordcraft,Bronze,4,Breakneck Draw,115214010,6tWQw
10015,Swordcraft,Silver,5,Quickdraw Maven,115221010,6tY8I
10015,Swordcraft,Silver,2,Twinsword Master,115221020,6tY8S
10015,Swordcraft,Silver,1,Grand Acquisition,115224010,6tYtA
10015,Swordcraft,Gold,2,Steadfast Samurai,115231010,6taaY
10015,Swordcraft,Gold,4,"Shizuru, Sisterly Sabreur",115231020,6taai
10015,Swordcraft,Gold,3,Courtly Dance,115234010,6tbJQ
10015,Swordcraft,Legendary,1,"Kagemitsu, Matchless Blade",115241010,6td0o
10015,Swordcraft,Legendary,3,"Pecorine, Peckish Princess",115241020,6td0y
10015,Swordcraft,Legendary,5,Luxblade Arriet,115241030,6td16
10015,Runecraft,Bronze,1,Talisman Disciple,115311010,6tu6Y
10015,Runecraft,Bronze,2,Aeroelementalist,115311020,6tu6i
10015,Runecraft,Bronze,2,Charming Gentlemouse,115311030,6tu6s
10015,Runecraft,Bronze,2,Shikigami Summons,115314010,6turQ
10015,Runecraft,Silver,7,Traditional Sorcerer,115321010,6twYo
10015,Runecraft,Silver,8,Demoncaller,115321020,6twYy
10015,Runecraft,Silver,6,Crimson Meteor Storm,115324010,6txHg
10015,Runecraft,Gold,3,"Kyoka, Prize Pupil",115331010,6ty_2
10015,Runecraft,Gold,5,Curse Crafter,115331020,6ty_C
10015,Runecraft,Gold,2,Mirror of Truth,115332010,6tzEg
10015,Runecraft,Legendary,15,"Kuon, Founder of Onmyodo",115341010,6t_RI
10015,Runecraft,Legendary,6,"Karyl, Catty Sorceress",115341020,6t_RS
10015,Runecraft,Legendary,8,Forbidden Darkmage,115341030,6t_Rc
10015,Runecraft,Gold,3,"Kyoka, Prize Pupil",711331010,gPWp2
10015,Runecraft,Legendary,15,"Kuon, Founder of Onmyodo",714341010,ga_gI
10015,Dragoncraft,Bronze,2,Swordwhip Dragoon,115411010,6uGX2
10015,Dragoncraft,Bronze,7,Trident Merman,115411020,6uGXC
10015,Dragoncraft,Bronze,5,Poisonous Dilophosaurus,115411030,6uGXM
10015,Dragoncraft,Bronze,1,Flamewinged Might,115414010,6uHFw
10015,Dragoncraft,Silver,6,Jadelong Tactician,115421010,6uIzI
10015,Dragoncraft,Silver,3,Aquascale Stalwart,115421020,6uIzS
10015,Dragoncraft,Silver,2,Ice Dancing Dragonewt,115421030,6uIzc
10015,Dragoncraft,Gold,5,Phoenix Empress,115431010,6uLPY
10015,Dragoncraft,Gold,2,"Inori, Timid Dragonmaiden",115431020,6uLPi
10015,Dragoncraft,Gold,4,Raremetal Dragon,115431030,6uLPs
10015,Dragoncraft,Legendary,2,"Garyu, Supreme Dragonkin",115441010,6uNro
10015,Dragoncraft,Legendary,7,"Kaya, Draconine Brawler",115441020,6uNry
10015,Dragoncraft,Legendary,3,Darkprison Dragon,115441030,6uNs6
10015,Shadowcraft,Bronze,3,Zashiki-Warashi,115511010,6uexY
10015,Shadowcraft,Bronze,2,Bone Crane,115511020,6uexi
10015,Shadowcraft,Bronze,3,Mummy Chef,115511030,6uexs
10015,Shadowcraft,Bronze,1,Demonic Procession,115514010,6ufgQ
10015,Shadowcraft,Silver,2,Yuki-Onna,115521010,6uhNo
10015,Shadowcraft,Silver,3,Kasha,115521020,6uhNy
10015,Shadowcraft,Silver,7,Path to Perdition,115523010,6uht2
10015,Shadowcraft,Gold,1,"Miyako, Pudding Poltergeist",115531010,6ujq2
10015,Shadowcraft,Gold,4,Shuten-Doji,115531020,6ujqC
10015,Shadowcraft,Gold,2,Grudge Knight,115531030,6ujqM
10015,Shadowcraft,Legendary,9,"Ginsetsu, Great Fox",115541010,6umGI
10015,Shadowcraft,Legendary,4,"Shinobu, Mausoleum Medium",115541020,6umGS
10015,Shadowcraft,Legendary,7,"Arcus, Soulful Manager",115541030,6umGc
10015,Shadowcraft,Gold,1,"Miyako, Pudding Poltergeist",711531010,gQHe2
10015,Shadowcraft,Legendary,9,"Ginsetsu, Great Fox",714541010,gbmVI
10015,Bloodcraft,Bronze,2,Rookie Succubus,115611010,6v1M2
10015,Bloodcraft,Bronze,2,Antelope Pelt Warrior,115611020,6v1MC
10015,Bloodcraft,Bronze,6,Giant Cobra,115611030,6v1MM
10015,Bloodcraft,Bronze,2,Berserker's Pelt,115613010,6v1rI
10015,Bloodcraft,Silver,3,Cougar Pelt Warrior,115621010,6v3oI
10015,Bloodcraft,Silver,2,Boar Pelt Warrior,115621020,6v3oS
10015,Bloodcraft,Silver,1,"Lucius, Vampire Slayer",115621030,6v3oc
10015,Bloodcraft,Gold,3,Bear Pelt Warrior,115631010,6v6EY
10015,Bloodcraft,Gold,2,"Io, Enchanting Educator",115631020,6v6Ei
10015,Bloodcraft,Gold,1,Creeping Madness,115634010,6v6zQ
10015,Bloodcraft,Legendary,4,Aragavy the Berserker,115641010,6v8go
10015,Bloodcraft,Legendary,3,"Illya, Queen of Night",115641020,6v8gy
10015,Bloodcraft,Legendary,9,Permafrost Behemoth,115641030,6v8h6
10015,Havencraft,Bronze,2,Winged Staff Priestess,115711010,6vPmY
10015,Havencraft,Bronze,5,Calm Featherfolk,115711020,6vPmi
10015,Havencraft,Bronze,3,Saintly Griffon,115711030,6vPms
10015,Havencraft,Bronze,2,Holy Counterattack,115714010,6vQVQ
10015,Havencraft,Silver,5,Holy Lancer,115721010,6vSCo
10015,Havencraft,Silver,4,Golden Eagle,115721020,6vSCy
10015,Havencraft,Silver,3,Feather Sanctuary,115723010,6vSi2
10015,Havencraft,Gold,3,Saintly Leader,115731010,6vUf2
10015,Havencraft,Gold,3,"Yukari, Holy Guardian",115731020,6vUfC
10015,Havencraft,Gold,5,Manifest Devotion,115734010,6vVNw
10015,Havencraft,Legendary,6,"Wilbert, Grand Knight",115741010,6vX5I
10015,Havencraft,Legendary,4,"Saren, Orphanage Matron",115741020,6vX5S
10015,Havencraft,Legendary,6,Goddess of the West Wind,115741030,6vX5c
10015,Portalcraft,Bronze,1,Sure-Sighted Lancer,115811010,6voB2
10015,Portalcraft,Bronze,3,Gravity Grappler,115811020,6voBC
10015,Portalcraft,Bronze,2,Begoggled Mole,115811030,6voBM
10015,Portalcraft,Bronze,0,Focus,115814010,6vovw
10015,Portalcraft,Silver,1,Barrage Brawler,115821010,6vqdI
10015,Portalcraft,Silver,3,Boost Kicker,115821020,6vqdS
10015,Portalcraft,Silver,3,Box of Puppets,115823010,6vr6Y
10015,Portalcraft,Gold,2,Phantom Blade Wielder,115831010,6vt3Y
10015,Portalcraft,Gold,4,Fearsome Fortress,115831020,6vt3i
10015,Portalcraft,Gold,2,"Ameth, Dream Emissary",115831030,6vt3s
10015,Portalcraft,Legendary,3,"Karula, Arts Master",115841010,6vvVo
10015,Portalcraft,Legendary,10,Omniscient Kaiser,115841020,6vvVy
10015,Portalcraft,Legendary,9,Vertex Colony,115841030,6vvW6
10016,Neutral,Bronze,3,Plucky Treasure Hunter,116011010,6wZ02
10016,Neutral,Bronze,2,Wayfaring Illustrator,116011020,6wZ0C
10016,Neutral,Bronze,6,We've Got a Case!,116014010,6wZkw
10016,Neutral,Silver,3,Romantic Chanteuse,116021010,6wbSI
10016,Neutral,Silver,3,Goblin Warpack,116024010,6wcBA
10016,Neutral,Gold,2,Changewing Cherub,116031010,6wduY
10016,Neutral,Gold,7,Boom Devil,116031020,6wdui
10016,Neutral,Gold,6,Mythcleaver,116033010,6weNo
10016,Neutral,Legendary,3,"Gabriel, Heavenly Voice",116041010,6wgKo
10016,Neutral,Legendary,7,Natur Al'machinus,116041020,6wgKy
10016,Forestcraft,Bronze,5,Fairy Officer,116111010,6wxQY
10016,Forestcraft,Bronze,2,Springleaf Sprite,116111020,6wxQi
10016,Forestcraft,Bronze,1,Ironback Beetle,116111030,6wxQs
10016,Forestcraft,Bronze,2,Take to the Canopies,116114010,6wy9Q
10016,Forestcraft,Silver,2,Mechaboomerang Elf,116121010,6wzso
10016,Forestcraft,Silver,6,Forest Hatcheteer,116121020,6wzsy
10016,Forestcraft,Silver,4,Fairy Menhir,116123010,6w-M2
10016,Forestcraft,Gold,5,Windfall Fay,116131010,6x0J2
10016,Forestcraft,Gold,4,Ironglider Elf,116131020,6x0JC
10016,Forestcraft,Gold,2,Intertwined Resolve,116134010,6x11w
10016,Forestcraft,Legendary,12,Awakened Gaia,116141010,6x2lI
10016,Forestcraft,Legendary,6,"Damian, Drillarm Brawler",116141020,6x2lS
10016,Forestcraft,Legendary,3,Elf Queen of Abundant Life,116141030,6x2lc
10016,Swordcraft,Bronze,2,Gizmo Courier,116211010,6xJr2
10016,Swordcraft,Bronze,3,Nightclad Assassin,116211020,6xJrC
10016,Swordcraft,Bronze,8,Impact Soldier,116211030,6xJrM
10016,Swordcraft,Bronze,3,Wee Merchant's Appraisal,116214010,6xKZw
10016,Swordcraft,Silver,3,"Gelt, Resolute Knight",116221010,6xMHI
10016,Swordcraft,Silver,2,Panther Scout,116221020,6xMHS
10016,Swordcraft,Silver,2,Levin Beastmaster,116221030,6xMHc
10016,Swordcraft,Gold,3,Lady of the Lance,116231010,6xOjY
10016,Swordcraft,Gold,2,Pompous Prince,116231020,6xOji
10016,Swordcraft,Gold,3,Stroke of Conviction,116234010,6xPSQ
10016,Swordcraft,Legendary,7,"Patrick, Rhiceros Knight",116241010,6xR9o
10016,Swordcraft,Legendary,5,"Grayson, Rocket Blader",116241020,6xR9y
10016,Swordcraft,Legendary,5,"Amelia, the Silverflash",116241030,6xRA6
10016,Runecraft,Bronze,2,Device Diviner,116311010,6xiFY
10016,Runecraft,Bronze,5,Frostrune Knight,116311020,6xiFi
10016,Runecraft,Bronze,9,Aethereal Golem,116311030,6xiFs
10016,Runecraft,Bronze,3,Mystic Absorption,116314010,6xi-Q
10016,Runecraft,Silver,2,Earth Sorceress,116321010,6xkho
10016,Runecraft,Silver,2,Vergewalker Magician,116321020,6xkhy
10016,Runecraft,Silver,0,Spellbinder's Preparation,116322010,6xkxQ
10016,Runecraft,Gold,3,Stormelementalist,116331010,6xn82
10016,Runecraft,Gold,3,Formbender,116331020,6xn8C
10016,Runecraft,Gold,2,Sorcery in Solidarity,116334010,6xnsw
10016,Runecraft,Legendary,8,"Daria, Infinity Witch",116341010,6xpaI
10016,Runecraft,Legendary,18,"Regalore, Steel Chimera",116341020,6xpaS
10016,Runecraft,Legendary,2,"Uhlein, Grand Magus",116341030,6xpac
10016,Dragoncraft,Bronze,4,Dragoon Medic,116411010,6y4g2
10016,Dragoncraft,Bronze,6,Tonfa Dragonewt,116411020,6y4gC
10016,Dragoncraft,Bronze,2,Rockback Ankylosaurus,116411030,6y4gM
10016,Dragoncraft,Bronze,3,Dragonfolk's Wail,116414010,6y5Ow
10016,Dragoncraft,Silver,4,Draconitron,116421010,6y76I
10016,Dragoncraft,Silver,5,Petalspine Stegosaurus,116421020,6y76S
10016,Dragoncraft,Silver,1,Scalebound Plight,116424010,6y7rA
10016,Dragoncraft,Gold,3,Steelstorm Dragonewt,116431010,6y9YY
10016,Dragoncraft,Gold,2,Steelcap Pachycephalosaurus,116431020,6y9Yi
10016,Dragoncraft,Gold,3,Cursed Furor,116434010,6yAHQ
10016,Dragoncraft,Legendary,2,"Rola, Inferno Dragoon",116441010,6yB-o
10016,Dragoncraft,Legendary,6,Shipsbane Plesiosaurus,116441020,6yB-y
10016,Dragoncraft,Legendary,6,"Jerva, Wyrm Transcendent",116441030,6yB_6
10016,Dragoncraft,Legendary,2,"Rola, Inferno Dragoon",714441020,gbO4y
10016,Shadowcraft,Bronze,4,Dancing Ghost,116511010,6yT4Y
10016,Shadowcraft,Bronze,3,Spectral Servant,116511020,6yT4i
10016,Shadowcraft,Bronze,5,Whole-Spirited Necromancer,116511030,6yT4s
10016,Shadowcraft,Bronze,2,Ghastly Assault,116514010,6yTpQ
10016,Shadowcraft,Silver,3,Beastly Medium,116521010,6yVWo
10016,Shadowcraft,Silver,2,Triscythe Reaper,116521020,6yVWy
10016,Shadowcraft,Silver,4,Fatal Order,116524010,6yWFg
10016,Shadowcraft,Gold,2,Jackshovel Gravedigger,116531010,6yXz2
10016,Shadowcraft,Gold,3,Sarcophagus Wraith,116531020,6yXzC
10016,Shadowcraft,Gold,5,Friends Forever,116534010,6yYhw
10016,Shadowcraft,Legendary,2,"Gremory, Death Teller",116541010,6yaPI
10016,Shadowcraft,Legendary,10,He Who Once Rocked,116541020,6yaPS
10016,Shadowcraft,Legendary,5,Nightmare Devourer,116541030,6yaPc
10016,Bloodcraft,Bronze,2,Vampiric Bloodbinder,116611010,6yrV2
10016,Bloodcraft,Bronze,4,Bloodstained Berserker,116611020,6yrVC
10016,Bloodcraft,Bronze,5,Aloof Archfiend,116611030,6yrVM
10016,Bloodcraft,Bronze,3,Cursebrand Strike,116614010,6ysDw
10016,Bloodcraft,Silver,5,Moonlight Vampire,116621010,6ytxI
10016,Bloodcraft,Silver,2,Hellspear Warrior,116621020,6ytxS
10016,Bloodcraft,Silver,2,Wicked Pact,116624010,6yugA
10016,Bloodcraft,Gold,3,Mechashot Devil,116631010,6ywNY
10016,Bloodcraft,Gold,3,Ravening Corruption,116631020,6ywNi
10016,Bloodcraft,Gold,2,Garnet Waltz,116634010,6yx6Q
10016,Bloodcraft,Legendary,6,"Nerea, Beast Empress",116641010,6yypo
10016,Bloodcraft,Legendary,4,"Neun, Daybreak Vampire",116641020,6yypy
10016,Bloodcraft,Legendary,10,Ruinweb Spider,116641030,6yyq6
10016,Havencraft,Bronze,2,Sol Sister,116711010,6zDvY
10016,Havencraft,Bronze,4,Graywing Featherfolk,116711020,6zDvi
10016,Havencraft,Bronze,3,Fortune Fowl,116711030,6zDvs
10016,Havencraft,Bronze,2,Blind Justice,116714010,6zEeQ
10016,Havencraft,Silver,4,Holylight Convert,116721010,6zGLo
10016,Havencraft,Silver,3,Radiant Meus,116721020,6zGLy
10016,Havencraft,Silver,2,Pilgrims' Path,116723010,6zGr2
10016,Havencraft,Gold,2,Sweetwing Seraph,116731010,6zIo2
10016,Havencraft,Gold,2,Robowhip Reverend,116731020,6zIoC
10016,Havencraft,Gold,3,Major Prayers,116734010,6zJWw
10016,Havencraft,Legendary,5,"Justine, Holy Al-mi'raj",116741010,6zLEI
10016,Havencraft,Legendary,6,"Vice, Death Grip",116741020,6zLES
10016,Havencraft,Legendary,5,"Garuda, Wings of Paradise",116741030,6zLEc
10016,Portalcraft,Bronze,2,Android Artisan,116811010,6zcK2
10016,Portalcraft,Bronze,3,Magic Gunsmith,116811020,6zcKC
10016,Portalcraft,Bronze,3,Ironclad Armadillo,116811030,6zcKM
10016,Portalcraft,Bronze,1,Syntonization,116814010,6zd2w
10016,Portalcraft,Silver,8,Vibrochakram Thrower,116821010,6zemI
10016,Portalcraft,Silver,1,Technomancer,116821020,6zemS
10016,Portalcraft,Silver,4,Puppet Bomb,116824010,6zfVA
10016,Portalcraft,Gold,4,Ironsting Archaeologist,116831010,6zhCY
10016,Portalcraft,Gold,5,Lasershell Tortoise,116831020,6zhCi
10016,Portalcraft,Gold,4,Rebel Against Fate,116834010,6zhxQ
10016,Portalcraft,Legendary,2,"Ralmia, Sonic Racer",116841010,6zjeo
10016,Portalcraft,Legendary,8,"Belphomet, Worldreaver",116841020,6zjey
10016,Portalcraft,Legendary,6,Bearminator,116841030,6zjf6
10016,Portalcraft,Legendary,2,"Ralmia, Sonic Racer",714841010,gcvko
10017,Neutral,Bronze,8,Pureshot Angel,117011010,6-N92
10017,Neutral,Bronze,4,Winged Courier,117011020,6-N9C
10017,Neutral,Bronze,2,Sudden Showers,117014010,6-Ntw
10017,Neutral,Silver,2,Cloud Gigas,117021010,6-PbI
10017,Neutral,Silver,6,Titanic Showdown,117023010,6-Q4Y
10017,Neutral,Gold,5,Starbright Deity,117031010,6-S1Y
10017,Neutral,Gold,5,Archangel of Evocation,117031020,6-S1i
10017,Neutral,Gold,4,Resolve of the Fallen,117034010,6-SmQ
10017,Neutral,Legendary,6,"XXI. Zelgenea, The World",117041010,6-UTo
10017,Neutral,Legendary,4,"Fieran, Havensent Wind God",117041020,6-UTy
10017,Forestcraft,Bronze,4,Reclusive Ponderer,117111010,6-lZY
10017,Forestcraft,Bronze,2,Blossoming Archer,117111020,6-lZi
10017,Forestcraft,Bronze,7,Deepwood Wolf,117111030,6-lZs
10017,Forestcraft,Bronze,4,Fairy Assault,117114010,6-mIQ
10017,Forestcraft,Silver,5,Optimistic Beastmaster,117121010,6-n_o
10017,Forestcraft,Silver,1,Lumbering Carapace,117121020,6-n_y
10017,Forestcraft,Silver,2,Soothing Spell,117124010,6-okg
10017,Forestcraft,Gold,4,Chipper Skipper,117131010,6-qS2
10017,Forestcraft,Gold,7,"Lionel, Woodland Shadow",117131020,6-qSC
10017,Forestcraft,Gold,3,Life Banquet,117134010,6-rAw
10017,Forestcraft,Legendary,3,"XII. Wolfraud, Hanged Man",117141010,6-suI
10017,Forestcraft,Legendary,6,Terrorformer,117141020,6-suS
10017,Forestcraft,Legendary,3,"Aerin, Forever Brilliant",117141030,6-suc
10017,Forestcraft,Legendary,3,"XII. Wolfraud, Hanged Man",716141020,ght7S
10017,Swordcraft,Bronze,9,Selfless Noble,117211010,6_7-2
10017,Swordcraft,Bronze,5,Strikelance Knight,117211020,6_7-C
10017,Swordcraft,Bronze,2,Honorable Thief,117211030,6_7-M
10017,Swordcraft,Bronze,1,Pompous Summons,117214010,6_8iw
10017,Swordcraft,Silver,3,Empress of Serenity,117221010,6_AQI
10017,Swordcraft,Silver,1,"Ernesta, Weapons Hawker",117221020,6_AQS
10017,Swordcraft,Silver,2,Shield Phalanx,117224010,6_B9A
10017,Swordcraft,Gold,4,Prudent General,117231010,6_CsY
10017,Swordcraft,Gold,2,"Ilmisuna, Discord Hawker",117231020,6_Csi
10017,Swordcraft,Gold,1,Decisive Strike,117234010,6_DbQ
10017,Swordcraft,Legendary,3,"VII. Oluon, The Chariot",117241010,6_FIo
10017,Swordcraft,Legendary,6,Diamond Paladin,117241020,6_FIy
10017,Swordcraft,Legendary,4,"Alyaska, War Hawker",117241030,6_FJ6
10017,Runecraft,Bronze,2,Creative Conjurer,117311010,6_WOY
10017,Runecraft,Bronze,3,Arcane Auteur,117311020,6_WOi
10017,Runecraft,Bronze,4,Piquant Potioneer,117311030,6_WOs
10017,Runecraft,Bronze,1,Magical Augmentation,117314010,6_X7Q
10017,Runecraft,Silver,1,Juggling Moggy,117321010,6_Yqo
10017,Runecraft,Silver,5,Sweetspell Sorcerer,117321020,6_Yqy
10017,Runecraft,Silver,2,Authoring Tomorrow,117324010,6_ZZg
10017,Runecraft,Gold,4,Imperator of Magic,117331010,6_bH2
10017,Runecraft,Gold,8,Alchemical Craftschief,117331020,6_bHC
10017,Runecraft,Gold,2,Madcap Conjuration,117334010,6_b_w
10017,Runecraft,Legendary,2,"0. Lhynkal, The Fool",117341010,6_djI
10017,Runecraft,Legendary,6,Adamantine Golem,117341020,6_djS
10017,Runecraft,Legendary,2,"Runie, Resolute Diviner",117341030,6_djc
10017,Runecraft,Legendary,2,"Runie, Resolute Diviner",716341010,gidyI
10017,Dragoncraft,Bronze,2,Springwell Dragon Keeper,117411010,6_up2
10017,Dragoncraft,Bronze,1,Dragonclad Lancer,117411020,6_upC
10017,Dragoncraft,Bronze,2,Tropical Grouper,117411030,6_upM
10017,Dragoncraft,Bronze,3,Dragon Spawning,117414010,6_vXw
10017,Dragoncraft,Silver,3,Heliodragon,117421010,6_xFI
10017,Dragoncraft,Silver,2,Wavecrest Angler,117421020,6_xFS
10017,Dragoncraft,Silver,4,Dragon Impact,117424010,6_x-A
10017,Dragoncraft,Gold,3,Slaughtering Dragonewt,117431010,6_zhY
10017,Dragoncraft,Gold,6,Eternal Whale,117431020,6_zhi
10017,Dragoncraft,Gold,2,Draconic Call,117434010,6_-QQ
10017,Dragoncraft,Legendary,10,"XI. Erntz, Justice",117441010,7007o
10017,Dragoncraft,Legendary,3,Turncoat Dragon Summoner,117441020,7007y
10017,Dragoncraft,Legendary,3,"Filene, Absolute Zero",117441030,70086
10017,Shadowcraft,Bronze,4,Death Fowl,117511010,70HDY
10017,Shadowcraft,Bronze,3,Spirit Curator,117511020,70HDi
10017,Shadowcraft,Bronze,5,Soul Box,117511030,70HDs
10017,Shadowcraft,Bronze,2,Savoring Slash,117514010,70HyQ
10017,Shadowcraft,Silver,6,Cloistered Sacristan,117521010,70Jfo
10017,Shadowcraft,Silver,2,Ghostly Maid,117521020,70Jfy
10017,Shadowcraft,Silver,2,Coffin of the Unknown Soul,117523010,70K92
10017,Shadowcraft,Gold,9,Deathbringer,117531010,70M62
10017,Shadowcraft,Gold,2,Bonenanza Necromancer,117531020,70M6C
10017,Shadowcraft,Gold,2,Forced Resurrection,117534010,70Mqw
10017,Shadowcraft,Legendary,5,"VI. Milteo, The Lovers",117541010,70OYI
10017,Shadowcraft,Legendary,8,Conquering Dreadlord,117541020,70OYS
10017,Shadowcraft,Legendary,6,"Nephthys, Goddess of Amenta",117541030,70OYc
10017,Shadowcraft,Legendary,5,"VI. Milteo, The Lovers",716541010,gjOnI
10017,Bloodcraft,Bronze,2,Moonrise Werewolf,117611010,70fe2
10017,Bloodcraft,Bronze,1,Silverbolt Hunter,117611020,70feC
10017,Bloodcraft,Bronze,4,Curmudgeon Ogre,117611030,70feM
10017,Bloodcraft,Bronze,2,Dark Summons,117614010,70gMw
10017,Bloodcraft,Silver,3,Tyrant of Mayhem,117621010,70i4I
10017,Bloodcraft,Silver,2,Whiplash Imp,117621020,70i4S
10017,Bloodcraft,Silver,5,Burning Constriction,117624010,70ipA
10017,Bloodcraft,Gold,7,Vampire of Calamity,117631010,70kWY
10017,Bloodcraft,Gold,2,Contemptuous Demon,117631020,70kWi
10017,Bloodcraft,Gold,1,Nightscreech,117634010,70lFQ
10017,Bloodcraft,Legendary,9,"XIV. Luzen, Temperance",117641010,70myo
10017,Bloodcraft,Legendary,4,"Darhold, Abyssal Contract",117641020,70myy
10017,Bloodcraft,Legendary,3,Baal,117641030,70mz6
10017,Havencraft,Bronze,4,Priestess of Foresight,117711010,7122Y
10017,Havencraft,Bronze,2,Stalwart Featherfolk,117711020,7122i
10017,Havencraft,Bronze,2,Prismaplume Bird,117711030,7122s
10017,Havencraft,Bronze,4,Holybright Altar,117713010,712Xo
10017,Havencraft,Silver,3,Four-Pillar Tortoise,117721010,714Uo
10017,Havencraft,Silver,6,Puresong Priest,117721020,714Uy
10017,Havencraft,Silver,1,Jeweled Brilliance,117724010,715Dg
